SampleIndex,Amplitude,RPM
14941,1.57482,3401.44
14942,1.15560,3401.63
14943,0.36692,3401.81
14944,-0.26429,3402.00
14945,0.00162,3402.19
14946,0.57846,3402.38
14947,1.34823,3402.56
14948,1.27307,3402.75
14949,0.75659,3402.94
14950,0.65355,3403.13
14951,0.39064,3403.31
14952,1.03533,3403.50
14953,0.94547,3403.69
14954,0.74815,3403.88
14955,0.30307,3404.06
14956,-0.94022,3404.25
14957,-1.40497,3404.44
14958,-1.06027,3404.63
14959,-0.52528,3404.81
14960,-0.15044,3405.00
14961,0.02624,3405.19
14962,-0.44463,3405.38
14963,-0.56535,3405.56
14964,-0.83089,3405.75
14965,-0.65945,3405.94
14966,-0.14815,3406.13
14967,-0.53190,3406.31
14968,-1.07986,3406.50
14969,-1.58737,3406.69
14970,-1.22764,3406.88
14971,-0.84243,3407.06
14972,0.30122,3407.25
14973,1.05599,3407.44
14974,0.77737,3407.63
14975,0.67394,3407.81
14976,0.31367,3408.00
14977,0.50009,3408.19
14978,0.70581,3408.38
14979,1.09963,3408.56
14980,0.76801,3408.75
14981,0.41707,3408.94
14982,-0.07741,3409.13
14983,0.13067,3409.31
14984,1.02251,3409.50
14985,1.44567,3409.69
14986,1.55378,3409.88
14987,1.13843,3410.06
14988,0.47330,3410.25
14989,-0.42301,3410.44
14990,-0.51552,3410.63
14991,-0.43285,3410.81
14992,-0.16372,3411.00
14993,-0.55157,3411.19
14994,-0.85096,3411.38
14995,-1.51297,3411.56
14996,-1.16575,3411.75
14997,-0.59232,3411.94
14998,0.20891,3412.13
14999,0.11195,3412.31
15000,-0.77770,3412.50
15001,-0.98917,3412.69
15002,-1.48432,3412.88
15003,-1.51786,3413.06
15004,-0.59584,3413.25
15005,-0.49047,3413.44
15006,-0.22179,3413.63
15007,-0.38994,3413.81
15008,-0.38786,3414.00
15009,-0.16440,3414.19
15010,0.94137,3414.38
15011,1.16174,3414.56
15012,1.22390,3414.75
15013,0.69862,3414.94
15014,0.24427,3415.13
15015,0.13169,3415.31
15016,0.25075,3415.50
15017,0.95450,3415.69
15018,1.49549,3415.88
15019,0.90435,3416.06
15020,0.65898,3416.25
15021,0.24711,3416.44
15022,0.83575,3416.63
15023,0.99874,3416.81
15024,0.93498,3417.00
15025,0.25167,3417.19
15026,-0.80062,3417.38
15027,-1.21323,3417.56
15028,-1.49505,3417.75
15029,-0.96153,3417.94
15030,0.02946,3418.13
15031,-0.13740,3418.31
15032,-0.54003,3418.50
15033,-0.83490,3418.69
15034,-1.13734,3418.88
15035,-0.58112,3419.06
15036,-0.54013,3419.25
15037,-0.36811,3419.44
15038,-0.68577,3419.63
15039,-1.30447,3419.81
15040,-1.70888,3420.00
15041,-1.06674,3420.19
15042,-0.10593,3420.38
15043,0.58828,3420.56
15044,0.95034,3420.75
15045,0.60983,3420.94
15046,0.17466,3421.13
15047,0.52696,3421.31
15048,0.43693,3421.50
15049,0.85729,3421.69
15050,0.82748,3421.88
15051,0.28096,3422.06
15052,0.29879,3422.25
15053,0.19551,3422.44
15054,0.40786,3422.63
15055,1.28912,3422.81
15056,1.61523,3423.00
15057,1.07262,3423.19
15058,0.67819,3423.38
15059,-0.02904,3423.56
15060,-0.78928,3423.75
15061,-0.42514,3423.94
15062,-0.08049,3424.13
15063,-0.37875,3424.31
15064,-0.99219,3424.50
15065,-1.32054,3424.69
15066,-1.56065,3424.88
15067,-0.82782,3425.06
15068,0.18811,3425.25
15069,-0.03053,3425.44
15070,-0.33290,3425.63
15071,-0.93052,3425.81
15072,-1.57276,3426.00
15073,-1.30449,3426.19
15074,-0.72954,3426.38
15075,-0.61841,3426.56
15076,-0.20275,3426.75
15077,-0.35137,3426.94
15078,-0.31047,3427.13
15079,0.11114,3427.31
15080,0.92478,3427.50
15081,1.60899,3427.69
15082,1.14592,3427.88
15083,1.05818,3428.06
15084,0.45252,3428.25
15085,-0.38375,3428.44
15086,0.18084,3428.63
15087,0.68895,3428.81
15088,1.09438,3429.00
15089,0.97245,3429.19
15090,0.77069,3429.38
15091,0.48650,3429.56
15092,0.89603,3429.75
15093,1.01771,3429.94
15094,1.06817,3430.13
15095,0.19233,3430.31
15096,-0.39230,3430.50
15097,-1.24276,3430.69
15098,-1.51741,3430.88
15099,-0.76039,3431.06
15100,-0.19672,3431.25
15101,-0.09108,3431.44
15102,-0.42369,3431.63
15103,-1.03547,3431.81
15104,-0.91323,3432.00
15105,-0.52341,3432.19
15106,-0.43828,3432.38
15107,-0.14972,3432.56
15108,-0.81774,3432.75
15109,-1.22661,3432.94
15110,-1.63886,3433.13
15111,-0.73826,3433.31
15112,0.09257,3433.50
15113,0.87061,3433.69
15114,1.14987,3433.88
15115,0.65785,3434.06
15116,0.34948,3434.25
15117,0.36200,3434.44
15118,0.92663,3434.63
15119,0.97973,3434.81
15120,0.93514,3435.00
15121,0.48800,3435.19
15122,0.22376,3435.38
15123,-0.13964,3435.56
15124,0.56881,3435.75
15125,1.41814,3435.94
15126,1.61018,3436.13
15127,1.32847,3436.31
15128,0.61484,3436.50
15129,-0.17626,3436.69
15130,-0.46313,3436.88
15131,-0.31666,3437.06
15132,-0.50940,3437.25
15133,-0.45896,3437.44
15134,-1.05145,3437.63
15135,-1.39899,3437.81
15136,-1.07255,3438.00
15137,-0.37484,3438.19
15138,0.07064,3438.38
15139,0.35591,3438.56
15140,-0.43996,3438.75
15141,-1.11877,3438.94
15142,-1.43214,3439.13
15143,-1.08652,3439.31
15144,-0.73827,3439.50
15145,-0.40119,3439.69
15146,-0.18809,3439.88
15147,-0.31834,3440.06
15148,-0.44925,3440.25
15149,0.22975,3440.44
15150,1.12546,3440.63
15151,1.47721,3440.81
15152,1.28039,3441.00
15153,0.69483,3441.19
15154,0.12253,3441.38
15155,-0.15072,3441.56
15156,0.59751,3441.75
15157,1.22747,3441.94
15158,0.96670,3442.13
15159,0.83864,3442.31
15160,0.37940,3442.50
15161,0.60605,3442.69
15162,0.56556,3442.88
15163,1.22159,3443.06
15164,1.07406,3443.25
15165,0.28938,3443.44
15166,-0.64155,3443.63
15167,-1.47467,3443.81
15168,-1.32353,3444.00
15169,-1.02980,3444.19
15170,-0.15137,3444.38
15171,0.19946,3444.56
15172,-0.39783,3444.75
15173,-0.77985,3444.94
15174,-0.93485,3445.13
15175,-0.76214,3445.31
15176,-0.42239,3445.50
15177,-0.26505,3445.69
15178,-1.16730,3445.88
15179,-1.71258,3446.06
15180,-1.49646,3446.25
15181,-0.75101,3446.44
15182,0.22832,3446.63
15183,0.92225,3446.81
15184,1.15544,3447.00
15185,0.58875,3447.19
15186,0.20441,3447.38
15187,0.54697,3447.56
15188,0.90419,3447.75
15189,0.93662,3447.94
15190,1.05888,3448.13
15191,0.51730,3448.31
15192,-0.18624,3448.50
15193,-0.02573,3448.69
15194,0.66641,3448.88
15195,1.50918,3449.06
15196,1.67003,3449.25
15197,1.03199,3449.44
15198,0.42229,3449.63
15199,-0.27256,3449.81
15200,-0.55923,3450.00
15201,-0.48206,3450.19
15202,-0.16519,3450.38
15203,-0.92994,3450.56
15204,-1.21415,3450.75
15205,-1.49904,3450.94
15206,-1.12686,3451.13
15207,-0.53228,3451.31
15208,0.15921,3451.50
15209,0.13585,3451.69
15210,-0.73321,3451.88
15211,-1.30745,3452.06
15212,-1.53457,3452.25
15213,-1.30049,3452.44
15214,-0.61664,3452.63
15215,0.13125,3452.81
15216,-0.24196,3453.00
15217,-0.37028,3453.19
15218,-0.43899,3453.38
15219,0.65630,3453.56
15220,1.39111,3453.75
15221,1.61152,3453.94
15222,1.32946,3454.13
15223,0.50632,3454.31
15224,0.00393,3454.50
15225,0.25019,3454.69
15226,0.33293,3454.88
15227,1.03781,3455.06
15228,0.98080,3455.25
15229,0.88145,3455.44
15230,0.56473,3455.63
15231,0.42621,3455.81
15232,0.80301,3456.00
15233,1.27155,3456.19
15234,0.67967,3456.38
15235,-0.22093,3456.56
15236,-0.93989,3456.75
15237,-1.41096,3456.94
15238,-1.12379,3457.13
15239,-0.67013,3457.31
15240,0.14951,3457.50
15241,-0.25540,3457.69
15242,-0.83498,3457.88
15243,-0.97248,3458.06
15244,-1.08538,3458.25
15245,-0.57802,3458.44
15246,-0.28191,3458.63
15247,-0.55707,3458.81
15248,-0.97989,3459.00
15249,-1.61398,3459.19
15250,-1.04415,3459.38
15251,-0.16975,3459.56
15252,0.53862,3459.75
15253,1.11498,3459.94
15254,0.73650,3460.13
15255,0.32079,3460.31
15256,0.62889,3460.50
15257,0.60868,3460.69
15258,0.76945,3460.88
15259,1.20927,3461.06
15260,0.74808,3461.25
15261,0.08260,3461.44
15262,-0.05079,3461.63
15263,0.32047,3461.81
15264,0.97290,3462.00
15265,1.57451,3462.19
15266,1.71923,3462.38
15267,0.52839,3462.56
15268,-0.13035,3462.75
15269,-0.35205,3462.94
15270,-0.44695,3463.13
15271,-0.16761,3463.31
15272,0.06537,3463.50
15273,-1.26001,3463.69
15274,-1.16331,3463.88
15275,-1.37000,3464.06
15276,-0.53046,3464.25
15277,0.03815,3464.44
15278,-0.08860,3464.63
15279,-0.41780,3464.81
15280,-1.12217,3465.00
15281,-1.31660,3465.19
15282,-1.28879,3465.38
15283,-0.78041,3465.56
15284,-0.23349,3465.75
15285,-0.27141,3465.94
15286,-0.61587,3466.13
15287,-0.25618,3466.31
15288,0.11688,3466.50
15289,1.06169,3466.69
15290,1.46230,3466.88
15291,1.33788,3467.06
15292,0.36048,3467.25
15293,0.09953,3467.44
15294,-0.23809,3467.63
15295,0.22931,3467.81
15296,0.64276,3468.00
15297,1.32957,3468.19
15298,1.04676,3468.38
15299,0.55365,3468.56
15300,0.12875,3468.75
15301,0.72272,3468.94
15302,0.93787,3469.13
15303,0.99104,3469.31
15304,0.19951,3469.50
15305,-0.99465,3469.69
15306,-1.39361,3469.88
15307,-1.33835,3470.06
15308,-0.50388,3470.25
15309,-0.38066,3470.44
15310,-0.38085,3470.63
15311,-0.65711,3470.81
15312,-1.04437,3471.00
15313,-0.98888,3471.19
15314,-0.33815,3471.38
15315,-0.46227,3471.56
15316,-0.69179,3471.75
15317,-0.99490,3471.94
15318,-1.53759,3472.13
15319,-1.41591,3472.31
15320,-0.48372,3472.50
15321,0.29739,3472.69
15322,1.09559,3472.88
15323,0.85673,3473.06
15324,0.41490,3473.25
15325,0.06196,3473.44
15326,0.51248,3473.63
15327,0.63449,3473.81
15328,1.08469,3474.00
15329,0.89894,3474.19
15330,0.58406,3474.38
15331,-0.01108,3474.56
15332,0.13880,3474.75
15333,1.25633,3474.94
15334,1.70018,3475.13
15335,1.66815,3475.31
15336,0.98246,3475.50
15337,0.09286,3475.69
15338,-0.31443,3475.88
15339,-0.22104,3476.06
15340,-0.25829,3476.25
15341,-0.50157,3476.44
15342,-0.53725,3476.63
15343,-1.25159,3476.81
15344,-1.37681,3477.00
15345,-0.84459,3477.19
15346,-0.11736,3477.38
15347,0.04711,3477.56
15348,-0.29412,3477.75
15349,-0.74859,3477.94
15350,-1.67558,3478.13
15351,-1.32105,3478.31
15352,-0.96104,3478.50
15353,-0.48502,3478.69
15354,-0.48048,3478.88
15355,-0.37632,3479.06
15356,-0.26730,3479.25
15357,-0.08278,3479.44
15358,0.99185,3479.63
15359,1.54660,3479.81
15360,1.09750,3480.00
15361,0.46507,3480.19
15362,-0.05772,3480.38
15363,-0.12765,3480.56
15364,0.54724,3480.75
15365,1.01286,3480.94
15366,1.20103,3481.13
15367,1.22890,3481.31
15368,0.96283,3481.50
15369,0.55531,3481.69
15370,0.53474,3481.88
15371,1.18906,3482.06
15372,0.94862,3482.25
15373,0.50322,3482.44
15374,-0.79914,3482.63
15375,-1.38898,3482.81
15376,-1.38989,3483.00
15377,-0.48541,3483.19
15378,-0.17012,3483.38
15379,-0.10404,3483.56
15380,-0.63231,3483.75
15381,-0.99493,3483.94
15382,-1.08926,3484.13
15383,-0.62114,3484.31
15384,-0.30750,3484.50
15385,-0.65229,3484.69
15386,-1.27700,3484.88
15387,-1.34240,3485.06
15388,-1.20087,3485.25
15389,-0.42679,3485.44
15390,-0.05542,3485.63
15391,0.99933,3485.81
15392,0.89017,3486.00
15393,0.68018,3486.19
15394,0.32971,3486.38
15395,0.49265,3486.56
15396,1.22314,3486.75
15397,1.13809,3486.94
15398,0.75447,3487.13
15399,0.36862,3487.31
15400,0.16491,3487.50
15401,0.29757,3487.69
15402,0.89308,3487.88
15403,1.63678,3488.06
15404,1.56907,3488.25
15405,0.56765,3488.44
15406,-0.18057,3488.63
15407,-0.24441,3488.81
15408,-0.21999,3489.00
15409,0.07288,3489.19
15410,-0.50953,3489.38
15411,-0.97946,3489.56
15412,-1.36973,3489.75
15413,-1.49275,3489.94
15414,-0.44008,3490.13
15415,-0.20084,3490.31
15416,0.16370,3490.50
15417,-0.29714,3490.69
15418,-1.29538,3490.88
15419,-1.81071,3491.06
15420,-1.28158,3491.25
15421,-0.88253,3491.44
15422,-0.41969,3491.63
15423,-0.22793,3491.81
15424,-0.14608,3492.00
15425,-0.38633,3492.19
15426,0.56860,3492.38
15427,1.05448,3492.56
15428,1.47014,3492.75
15429,1.19312,3492.94
15430,0.68976,3493.13
15431,0.17112,3493.31
15432,-0.25021,3493.50
15433,0.27977,3493.69
15434,0.75873,3493.88
15435,1.21547,3494.06
15436,0.99721,3494.25
15437,0.72744,3494.44
15438,0.40286,3494.63
15439,0.57562,3494.81
15440,1.27669,3495.00
15441,0.54131,3495.19
15442,0.00615,3495.38
15443,-0.90833,3495.56
15444,-1.42816,3495.75
15445,-1.54926,3495.94
15446,-0.61841,3496.13
15447,-0.21370,3496.31
15448,-0.26846,3496.50
15449,-0.75204,3496.69
15450,-1.13083,3496.88
15451,-0.93374,3497.06
15452,-0.40950,3497.25
15453,-0.53623,3497.44
15454,-0.35809,3497.63
15455,-1.18139,3497.81
15456,-1.68664,3498.00
15457,-1.10324,3498.19
15458,-0.42453,3498.38
15459,0.79129,3498.56
15460,0.78654,3498.75
15461,1.08333,3498.94
15462,0.58110,3499.13
15463,0.39526,3499.31
15464,0.58870,3499.50
15465,0.99483,3499.69
15466,0.85943,3499.88
15467,0.52528,3500.06
15468,0.43912,3500.25
15469,-0.07970,3500.44
15470,0.60795,3500.63
15471,1.40148,3500.81
15472,1.58357,3501.00
15473,1.21623,3501.19
15474,0.21808,3501.38
15475,-0.27123,3501.56
15476,-0.55308,3501.75
15477,-0.16128,3501.94
15478,-0.11584,3502.13
15479,-0.54455,3502.31
15480,-1.02390,3502.50
15481,-1.33879,3502.69
15482,-0.87186,3502.88
15483,-0.59947,3503.06
15484,-0.01530,3503.25
15485,-0.06955,3503.44
15486,-0.56790,3503.63
15487,-1.20696,3503.81
15488,-1.43650,3504.00
15489,-1.00278,3504.19
15490,-0.62349,3504.38
15491,-0.27159,3504.56
15492,-0.31466,3504.75
15493,-0.38555,3504.94
15494,-0.27646,3505.13
15495,0.53866,3505.31
15496,1.33643,3505.50
15497,1.60015,3505.69
15498,1.09419,3505.88
15499,0.06977,3506.06
15500,0.00361,3506.25
15501,0.27006,3506.44
15502,0.51069,3506.63
15503,1.09144,3506.81
15504,1.03168,3507.00
15505,1.06499,3507.19
15506,0.34505,3507.38
15507,0.57584,3507.56
15508,0.78671,3507.75
15509,0.88661,3507.94
15510,0.64013,3508.13
15511,-0.52063,3508.31
15512,-1.40956,3508.50
15513,-1.24283,3508.69
15514,-0.89469,3508.88
15515,-0.23569,3509.06
15516,-0.30782,3509.25
15517,-0.62532,3509.44
15518,-0.80250,3509.63
15519,-0.77733,3509.81
15520,-0.77430,3510.00
15521,-0.14177,3510.19
15522,-0.17072,3510.38
15523,-0.94570,3510.56
15524,-1.38095,3510.75
15525,-1.44137,3510.94
15526,-0.71697,3511.13
15527,0.26110,3511.31
15528,1.15588,3511.50
15529,1.01745,3511.69
15530,0.74365,3511.88
15531,0.24194,3512.06
15532,0.42704,3512.25
15533,1.06481,3512.44
15534,1.00725,3512.63
15535,0.90296,3512.81
15536,0.10141,3513.00
15537,0.13357,3513.19
15538,0.15377,3513.38
15539,1.39184,3513.56
15540,1.49344,3513.75
15541,1.69918,3513.94
15542,0.66072,3514.13
15543,-0.08937,3514.31
15544,-0.43573,3514.50
15545,-0.42360,3514.69
15546,0.06985,3514.88
15547,-0.21529,3515.06
15548,-0.78995,3515.25
15549,-1.25101,3515.44
15550,-0.87165,3515.63
15551,-0.63031,3515.81
15552,0.06365,3516.00
15553,0.19079,3516.19
15554,-0.79950,3516.38
15555,-0.87508,3516.56
15556,-1.62355,3516.75
15557,-1.43330,3516.94
15558,-0.90197,3517.13
15559,-0.16986,3517.31
15560,-0.35979,3517.50
15561,-0.40257,3517.69
15562,-0.34139,3517.88
15563,0.35382,3518.06
15564,1.16442,3518.25
15565,1.36193,3518.44
15566,1.14070,3518.63
15567,0.76386,3518.81
15568,-0.11802,3519.00
15569,0.08418,3519.19
15570,0.47563,3519.38
15571,1.05368,3519.56
15572,1.23976,3519.75
15573,1.09063,3519.94
15574,0.36659,3520.13
15575,0.52385,3520.31
15576,0.92690,3520.50
15577,0.94869,3520.69
15578,0.56443,3520.88
15579,-0.26890,3521.06
15580,-1.13884,3521.25
15581,-1.49284,3521.44
15582,-1.03843,3521.63
15583,-0.23127,3521.81
15584,-0.11815,3522.00
15585,-0.05678,3522.19
15586,-0.80502,3522.38
15587,-1.07344,3522.56
15588,-0.79349,3522.75
15589,-0.33296,3522.94
15590,-0.46879,3523.13
15591,-0.86078,3523.31
15592,-1.44210,3523.50
15593,-1.47316,3523.69
15594,-0.97862,3523.88
15595,0.10460,3524.06
15596,0.59238,3524.25
15597,1.18389,3524.44
15598,0.63517,3524.63
15599,0.58931,3524.81
15600,0.52421,3525.00
15601,1.07869,3525.19
15602,1.35016,3525.38
15603,0.85389,3525.56
15604,0.58794,3525.75
15605,-0.13600,3525.94
15606,0.24307,3526.13
15607,0.81322,3526.31
15608,1.58330,3526.50
15609,1.42490,3526.69
15610,0.58740,3526.88
15611,0.09351,3527.06
15612,-0.26763,3527.25
15613,-0.04177,3527.44
15614,-0.19595,3527.63
15615,-0.14531,3527.81
15616,-0.38421,3528.00
15617,-1.17865,3528.19
15618,-1.33788,3528.38
15619,-1.04441,3528.56
15620,-0.14500,3528.75
15621,0.34128,3528.94
15622,-0.38523,3529.13
15623,-1.07011,3529.31
15624,-1.62631,3529.50
15625,-1.55488,3529.69
15626,-0.92764,3529.88
15627,-0.39906,3530.06
15628,-0.12560,3530.25
15629,-0.53905,3530.44
15630,-0.40073,3530.63
15631,0.30074,3530.81
15632,1.07610,3531.00
15633,1.27177,3531.19
15634,1.39986,3531.38
15635,0.46572,3531.56
15636,-0.00470,3531.75
15637,-0.04957,3531.94
15638,0.33491,3532.13
15639,1.07145,3532.31
15640,1.36369,3532.50
15641,0.95451,3532.69
15642,0.23859,3532.88
15643,0.62437,3533.06
15644,0.85448,3533.25
15645,1.23807,3533.44
15646,0.64635,3533.63
15647,0.11522,3533.81
15648,-0.86177,3534.00
15649,-1.30749,3534.19
15650,-1.11598,3534.38
15651,-0.16311,3534.56
15652,0.27800,3534.75
15653,-0.00537,3534.94
15654,-0.83287,3535.13
15655,-0.73172,3535.31
15656,-0.59254,3535.50
15657,-0.12460,3535.69
15658,-0.31039,3535.88
15659,-0.76104,3536.06
15660,-1.52644,3536.25
15661,-1.43662,3536.44
15662,-0.99424,3536.63
15663,0.08283,3536.81
15664,0.99700,3537.00
15665,0.84502,3537.19
15666,0.63072,3537.38
15667,0.44972,3537.56
15668,0.32744,3537.75
15669,0.93506,3537.94
15670,0.84959,3538.13
15671,0.74683,3538.31
15672,0.44110,3538.50
15673,-0.08864,3538.69
15674,0.40945,3538.88
15675,0.92420,3539.06
15676,1.39348,3539.25
15677,1.61051,3539.44
15678,0.97372,3539.63
15679,0.15474,3539.81
15680,-0.72106,3540.00
15681,-0.15854,3540.19
15682,-0.14123,3540.38
15683,-0.32834,3540.56
15684,-0.79254,3540.75
15685,-1.36697,3540.94
15686,-1.33102,3541.13
15687,-0.51540,3541.31
15688,0.29862,3541.50
15689,0.15927,3541.69
15690,-0.59770,3541.88
15691,-1.06504,3542.06
15692,-1.45332,3542.25
15693,-1.48033,3542.44
15694,-0.58435,3542.63
15695,-0.23828,3542.81
15696,-0.13584,3543.00
15697,-0.63182,3543.19
15698,-0.23976,3543.38
15699,0.41798,3543.56
15700,0.98007,3543.75
15701,1.59179,3543.94
15702,1.23638,3544.13
15703,0.47599,3544.31
15704,0.16001,3544.50
15705,-0.33360,3544.69
15706,0.64779,3544.88
15707,1.47004,3545.06
15708,1.19505,3545.25
15709,0.86673,3545.44
15710,0.53760,3545.63
15711,0.86095,3545.81
15712,0.68416,3546.00
15713,1.07589,3546.19
15714,0.49341,3546.38
15715,-0.22547,3546.56
15716,-0.87964,3546.75
15717,-1.72927,3546.94
15718,-0.86946,3547.13
15719,-0.18319,3547.31
15720,-0.03215,3547.50
15721,-0.39829,3547.69
15722,-1.08472,3547.88
15723,-0.78840,3548.06
15724,-0.80880,3548.25
15725,-0.10981,3548.44
15726,-0.32859,3548.63
15727,-0.73911,3548.81
15728,-1.73781,3549.00
15729,-1.31859,3549.19
15730,-1.01094,3549.38
15731,0.27992,3549.56
15732,1.03119,3549.75
15733,1.17761,3549.94
15734,0.57179,3550.13
15735,0.11647,3550.31
15736,0.28456,3550.50
15737,1.04565,3550.69
15738,1.05050,3550.88
15739,0.81669,3551.06
15740,0.32397,3551.25
15741,0.05992,3551.44
15742,0.44900,3551.63
15743,1.22984,3551.81
15744,1.72725,3552.00
15745,1.49638,3552.19
15746,0.87251,3552.38
15747,0.12826,3552.56
15748,-0.38686,3552.75
15749,-0.32177,3552.94
15750,-0.17966,3553.13
15751,-0.69022,3553.31
15752,-0.71195,3553.50
15753,-1.25241,3553.69
15754,-1.25874,3553.88
15755,-0.46079,3554.06
15756,0.41441,3554.25
15757,0.02726,3554.44
15758,-0.67326,3554.63
15759,-1.25516,3554.81
15760,-1.43692,3555.00
15761,-1.32572,3555.19
15762,-0.48028,3555.38
15763,-0.01346,3555.56
15764,-0.06968,3555.75
15765,-0.56124,3555.94
15766,-0.14476,3556.13
15767,0.72115,3556.31
15768,1.30961,3556.50
15769,1.54107,3556.69
15770,0.87070,3556.88
15771,0.40523,3557.06
15772,-0.33110,3557.25
15773,0.15005,3557.44
15774,0.84585,3557.63
15775,1.26906,3557.81
15776,1.10531,3558.00
15777,0.63029,3558.19
15778,0.52193,3558.38
15779,0.96579,3558.56
15780,0.81760,3558.75
15781,0.95792,3558.94
15782,0.20085,3559.13
15783,-0.58972,3559.31
15784,-1.30437,3559.50
15785,-1.61809,3559.69
15786,-0.61415,3559.88
15787,-0.20266,3560.06
15788,-0.03209,3560.25
15789,-0.83809,3560.44
15790,-0.82190,3560.63
15791,-0.83055,3560.81
15792,-0.48141,3561.00
15793,-0.46294,3561.19
15794,-0.76431,3561.38
15795,-1.21948,3561.56
15796,-1.58181,3561.75
15797,-1.06257,3561.94
15798,-0.34505,3562.13
15799,0.66404,3562.31
15800,1.08228,3562.50
15801,0.85169,3562.69
15802,0.23749,3562.88
15803,0.23215,3563.06
15804,0.74328,3563.25
15805,1.17537,3563.44
15806,0.82186,3563.63
15807,0.60911,3563.81
15808,0.03435,3564.00
15809,0.17523,3564.19
15810,1.22705,3564.38
15811,1.64451,3564.56
15812,1.79909,3564.75
15813,0.83287,3564.94
15814,-0.00209,3565.13
15815,-0.17599,3565.31
15816,-0.45958,3565.50
15817,-0.29207,3565.69
15818,-0.41112,3565.88
15819,-0.93252,3566.06
15820,-1.57584,3566.25
15821,-1.28603,3566.44
15822,-1.09857,3566.63
15823,0.03270,3566.81
15824,0.08671,3567.00
15825,-0.27714,3567.19
15826,-1.18890,3567.38
15827,-1.66194,3567.56
15828,-1.15153,3567.75
15829,-0.61069,3567.94
15830,-0.35790,3568.13
15831,-0.01868,3568.31
15832,-0.39751,3568.50
15833,-0.39016,3568.69
15834,0.40287,3568.88
15835,1.19789,3569.06
15836,1.57539,3569.25
15837,1.13356,3569.44
15838,0.47856,3569.63
15839,-0.26328,3569.81
15840,-0.08812,3570.00
15841,0.62510,3570.19
15842,1.04260,3570.38
15843,1.21103,3570.56
15844,0.80356,3570.75
15845,0.49800,3570.94
15846,0.30333,3571.13
15847,0.70889,3571.31
15848,1.02739,3571.50
15849,0.50397,3571.69
15850,-0.53713,3571.88
15851,-1.31305,3572.06
15852,-1.39843,3572.25
15853,-0.81381,3572.44
15854,-0.19786,3572.63
15855,-0.09557,3572.81
15856,-0.34623,3573.00
15857,-0.90657,3573.19
15858,-1.12772,3573.38
15859,-0.47366,3573.56
15860,-0.37446,3573.75
15861,-0.38528,3573.94
15862,-1.14340,3574.13
15863,-1.42656,3574.31
15864,-1.42887,3574.50
15865,-0.07696,3574.69
15866,0.43474,3574.88
15867,1.00591,3575.06
15868,0.95067,3575.25
15869,0.70059,3575.44
15870,0.72930,3575.63
15871,0.36645,3575.81
15872,0.84367,3576.00
15873,1.06123,3576.19
15874,0.70169,3576.38
15875,0.22009,3576.56
15876,0.18139,3576.75
15877,0.73904,3576.94
15878,1.25842,3577.13
15879,1.92437,3577.31
15880,1.20331,3577.50
15881,0.51720,3577.69
15882,-0.24776,3577.88
15883,-0.71460,3578.06
15884,-0.41488,3578.25
15885,-0.15513,3578.44
15886,-0.72061,3578.63
15887,-1.03227,3578.81
15888,-1.34002,3579.00
15889,-0.75123,3579.19
15890,-0.54744,3579.38
15891,0.19069,3579.56
15892,-0.19860,3579.75
15893,-1.04891,3579.94
15894,-1.59520,3580.13
15895,-1.13274,3580.31
15896,-0.73311,3580.50
15897,-0.04724,3580.69
15898,-0.25615,3580.88
15899,-0.13415,3581.06
15900,-0.56484,3581.25
15901,0.24347,3581.44
15902,0.85483,3581.63
15903,1.50771,3581.81
15904,1.09659,3582.00
15905,0.58503,3582.19
